33,100,$95.22 ,$146.35 ,40245,30728,,71.20410000000001,109,215.77,0
76,55,$86.00 ,$145.88 ,47710,30728,,107.26639999999999,109,141.14,0
76,55,$86.00 ,$145.88 ,30728,47710,,107.26639999999999,109,141.14,0
125,70,$88.60 ,$136.87 ,48326,49448,,183.3125,106,146.65,0
126,100,$95.22 ,$117.55 ,30728,37416,,183.31740000000002,101,145.49,0
72,100,$95.22 ,$117.31 ,30728,37388,,104.75280000000001,101,145.49,0
60,60,$290.40 ,$162.52 ,48326,30728,,106.758,115,177.93,0
120,100,$95.22 ,$115.64 ,30728,37388,,174.588,101,145.49,0
110,150,$86.00 ,$165.36 ,30728,48326,,447.46900000000005,116,406.79,0
140,150,$86.00 ,$165.10 ,48326,49783,,447.42599999999993,109,319.59,0
60,60,$290.40 ,$162.52 ,30728,48326,,108.80999999999999,116,181.35,0
233,125,$994.16 ,$361.18 ,30728,78264,,985.59,123,423.0,0
130,150,$86.00 ,$135.19 ,48326,45404,,369.85,106,284.5,0
270,125,"$1,065.39 ",$387.70 ,30728,76207,,1061.613,121,393.19,0
108,100,$98.50 ,$121.84 ,49247,48326,,185.9976,103,172.22,0
36,100,$98.50 ,$121.60 ,30728,30165,,61.999199999999995,103,172.22,0
2155,250,"$1,440.00 ","$2,226.08 ",48326,30728,,6289.3675,115,291.85,0
108,100,$98.50 ,$121.84 ,48326,49247,,195.43680000000003,104,180.96,0
105,60,$118.00 ,$143.13 ,30728,24501,,171.276,112,163.12,0
9160,55,"$4,000.03 ","$1,950.13 ",49254,30728,,5566.532,116,60.77,0
240,100,$98.50 ,$122.09 ,30728,37416,,349.176,101,145.49,0
240,100,$98.50 ,$121.60 ,30728,37416,,349.176,101,145.49,0
100,100,$95.22 ,$118.03 ,49247,48326,,172.22,103,172.22,0
110,55,$86.00 ,$133.49 ,48326,49783,,155.254,109,141.14,0
213,55,$567.27 ,$161.78 ,30728,45801,,340.01189999999997,113,159.63,0
165,100,$95.22 ,$118.03 ,30728,37416,,240.0585,101,145.49,0
1120,300,"$2,194.42 ","$1,813.36 ",30728,72908,,5227.7119999999995,117,466.76,0
143,85,$88.60 ,$107.83 ,30728,37355,,185.94289999999998,101,130.03,0
222,100,$95.22 ,$117.79 ,30728,37416,,322.98780000000005,101,145.49,0
143,85,$88.60 ,$107.29 ,30728,37355,,185.94289999999998,101,130.03,0
150,100,$95.22 ,$116.83 ,30728,37416,,218.235,101,145.49,0
130,85,$88.60 ,$106.85 ,30728,37355,,169.03900000000002,101,130.03,0
100,100,$95.22 ,$118.03 ,48326,49247,,180.96,104,180.96,0
145,100,$95.22 ,$115.64 ,49247,48326,,249.719,103,172.22,0
140,100,$95.22 ,$115.17 ,49247,48326,,241.10799999999998,103,172.22,0
115,250,$86.00 ,$135.28 ,30728,37416,,398.521,101,346.54,0
70,300,$86.00 ,$145.96 ,47711,30728,,430.395,109,614.85,0
70,300,$86.00 ,$145.96 ,30728,47711,,430.395,109,614.85,0
130,85,$88.60 ,$105.43 ,30728,37355,,169.03900000000002,101,130.03,0
2155,250,"$1,440.00 ","$2,226.08 ",30728,48326,,6590.852,116,305.84,0
28,175,$88.60 ,$104.90 ,30728,37416,,69.70320000000001,101,248.94,0
160,250,$759.20 ,$301.50 ,30728,32405,,895.216,111,559.51,0
9160,55,"$4,000.03 ","$1,950.13 ",30728,49254,,5809.272,117,63.42,0
308,55,$86.00 ,$145.79 ,47711,30728,,434.71119999999996,109,141.14,0
308,55,$86.00 ,$145.79 ,30728,47711,,434.71119999999996,109,141.14,0
145,100,$95.22 ,$115.64 ,48326,49247,,262.392,104,180.96,0
95,300,$88.60 ,$181.85 ,48326,46135,,545.5469999999999,107,574.26,0
57,300,$97.65 ,$120.30 ,30728,42240,,311.78999999999996,106,547.0,0
2800,100,"$1,137.07 ","$1,137.07 ",48326,30728,,3415.16,115,121.97,0
140,100,$95.22 ,$115.17 ,48326,49247,,253.344,104,180.96,0
100,175,$78.50 ,$109.95 ,48326,48101,,283.04,102,283.04,0
117,150,$88.60 ,$102.69 ,30728,37416,,251.9829,101,215.37,0
30,150,$88.60 ,$102.33 ,30728,37416,,64.611,101,215.37,0
54,100,$95.22 ,$116.83 ,30728,42240,,103.73940000000002,106,192.11,0
45,100,$95.22 ,$116.83 ,30728,42240,,86.44950000000001,106,192.11,0
140,150,$86.00 ,$100.45 ,30728,37416,,301.518,101,215.37,0
137,150,$86.00 ,$100.36 ,30728,37416,,295.05690000000004,101,215.37,0
122,175,$112.46 ,$150.38 ,30728,39046,,466.0644,110,382.02,0
86,100,$98.50 ,$121.60 ,30728,40601,,179.31,108,208.5,0
81,150,$86.00 ,$100.28 ,30728,37416,,174.4497,101,215.37,0
149,85,$86.00 ,$100.28 ,30728,37355,,193.7447,101,130.03,0
415,70,$123.90 ,$152.64 ,30728,37388,,475.42400000000004,101,114.56,0
187,150,$86.00 ,$165.28 ,30728,35046,,515.4655,105,275.65,0
77,70,$95.22 ,$115.17 ,43506,60126,,112.9205,106,146.65,0
91,250,$86.00 ,$100.36 ,30728,37416,,315.3514,101,346.54,0
2800,100,"$1,137.07 ","$1,137.07 ",30728,48326,,3577.56,116,127.77,0
140,125,$86.00 ,$145.88 ,48326,30728,,459.34,115,328.1,0
360,100,$463.39 ,$196.57 ,30728,30135,,619.992,103,172.22,0
337,60,$86.00 ,$135.28 ,48326,45845,,428.29330000000004,104,127.09,0
161,85,$88.60 ,$107.29 ,30728,37355,,209.34830000000002,101,130.03,0
309,55,$86.00 ,$145.79 ,30728,45342,,462.6348,111,149.72,0
155,85,$88.60 ,$107.12 ,30728,37355,,201.5465,101,130.03,0
455,150,$858.99 ,$364.39 ,30728,30135,,1160.1589999999999,103,254.98,0
200,150,$86.00 ,$200.19 ,48326,49783,,639.18,109,319.59,0
